title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
日月星舞民宿,南投排名第 141 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247067-Reviews-Sun_Dance_B_B-Yuchi_Nantou.html,23.88258934020996,120.94367218017578,"NT$1,385",魚池鄉永川巷12-8號,3.0,南投,魚池,"NT$1,602 - NT$3,613",5.0,5,https://media-cdn.tripadvisor.com/media/photo-s/04/c8/8a/99/caption.jpg,"套房, 空調設施","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 巴士接駁服務",
布拉姆索民宿,南投排名第 142 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d6639126-Reviews-Bramasole_B_B-Puli_Nantou.html,23.942920684814453,120.93154907226562,"NT$1,921",埔里鎮桃米里桃米巷5-3號,3.0,南投,埔里,"NT$2,137 - NT$4,085",5.0,4,https://media-cdn.tripadvisor.com/media/photo-s/07/1f/9f/00/caption.jpg,,"餐廳, 保姆服務, 兒童活動 (適合兒童/家庭)",
集集陶花巷弄,南投排名第 143 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806650-d12231902-Reviews-Chichi_Bed_Breakfast_Pottery_Flower-Jiji_Nantou.html,23.827272415161133,120.79000854492188,"NT$1,857",集集鎮八張一街146號,3.0,南投,集集,"NT$2,199 - NT$3,708",5.0,3,https://media-cdn.tripadvisor.com/media/photo-s/0e/ba/96/1d/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 提供早餐, 兒童活動 (適合兒童/家庭), 禁菸飯店, 自助式洗衣, 無線網路, 公用無線網路, 網際網路",
麒麟渡假山莊,南投排名第 144 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d4604601-Reviews-Kirin_Villa-Puli_Nantou.html,23.932050704956055,120.99471282958984,NT$741,埔里鎮東潤路53號,3.0,南投,埔里,"NT$848 - NT$2,137",4.0,10,https://media-cdn.tripadvisor.com/media/photo-s/04/57/4e/85/caption.jpg,套房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐",
廬山櫻宿溫泉會館,南投排名第 145 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2614661-Reviews-Ying_Su_Health_Spa_Hotel-Ren_ai_Township_Nantou.html,24.021099090576172,121.18248748779297,"NT$1,333",仁愛鄉榮華巷27-1號,3.0,南投,仁愛鄉,"NT$1,760 - NT$3,111",3.5,22,https://media-cdn.tripadvisor.com/media/photo-s/0f/14/9a/37/caption.jpg,家庭房,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路",
有張床日月潭館,南投排名第 146 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d7808713-Reviews-PerBed_Hostel_Sun_Moon_Lake_Station-Yuchi_Nantou.html,23.848628997802734,120.9331283569336,NT$977,魚池鄉中正路225號,2.0,南投,魚池,"NT$974 - NT$2,042",4.5,11,https://media-cdn.tripadvisor.com/media/photo-s/11/b2/75/aa/photo5jpg.jpg,小廚房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 酒吧/酒廊, 提供上網服務的商務中心",
清境春雨行館,南投排名第 147 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247244-Reviews-Le_Retour_Du_Printemps_Villa-Ren_ai_Township_Nantou.html,24.03807830810547,121.15576171875,"NT$2,902",仁愛鄉榮光巷46-2號 ,3.5,南投,仁愛鄉,"NT$2,231 - NT$6,818",3.5,26,https://media-cdn.tripadvisor.com/media/photo-s/07/1f/88/a7/le-retour-du-printemps.jpg,,免費高速上網 (WiFi),
清境民生果園山莊民宿 ,南投排名第 148 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d2247175-Reviews-Bunbury_Fruit_Ranch_Bed_and_Breakfast-Nantou_City_Nantou.html,24.017789840698242,121.13030242919922,"NT$1,522",仁愛鄉仁和路182-2附1號 ,3.0,南投,南投市,"NT$1,791 - NT$3,613",4.0,12,https://media-cdn.tripadvisor.com/media/photo-s/0a/67/d1/e3/4.jpg,"家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 提供上網服務的商務中心","NT$1,522"
松園-水鄉豪華渡假别墅,南投排名第 149 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246875-Reviews-Watervilla-Puli_Nantou.html,23.983699798583984,120.99829864501953,"NT$2,697",內埔路15-5號,3.5,南投,埔里,"NT$3,111 - NT$5,624",4.5,22,https://media-cdn.tripadvisor.com/media/photo-s/07/45/ac/f4/caption.jpg,"禁菸客房, 套房, 空調設施, 客房服務, 微波爐, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 游泳池, 免費早餐, 餐廳, 禁菸飯店, 網際網路","NT$2,697"
閤家溫泉會館,南投排名第 150 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d7655360-Reviews-Hejia_Hot_Spring_Guild_Resort-Ren_ai_Township_Nantou.html,24.022014617919922,121.18588256835938,"NT$2,424",榮華巷37-2號,3.0,南投,仁愛鄉,"NT$1,791 - NT$3,833",4.0,8,https://media-cdn.tripadvisor.com/media/photo-s/0b/1e/6e/b9/caption.jpg,,,"NT$2,424"
日月潭湖景渡假旅店,南投排名第 151 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2314017-Reviews-Lakeview_Homestay-Yuchi_Nantou.html,23.848060607910156,120.92973327636719,"NT$1,996",魚池鄉日月村德化街32號,3.0,南投,魚池,"NT$2,042 - NT$5,059",3.5,28,https://media-cdn.tripadvisor.com/media/photo-s/10/a9/c5/ca/caption.jpg,"禁菸客房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 提供早餐, 兒童活動 (適合兒童/家庭), 禮賓服務, 禁菸飯店, 網際網路",
清境雲海景觀渡假山莊,南投排名第 152 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d1498408-Reviews-Sea_of_Clouds_Vacation_Villa-Ren_ai_Township_Nantou.html,24.064998626708984,121.16712951660156,"NT$1,662",仁愛鄉大同村仁和路217-2號,3.0,南投,仁愛鄉,"NT$1,948 - NT$3,802",3.0,50,https://media-cdn.tripadvisor.com/media/photo-s/0f/45/df/4f/photo0jpg.jpg,"禁菸客房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店","NT$1,801"
達谷蘭溫泉渡假村,南投排名第 153 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808516-d2247165-Reviews-Takulen_Leisure_Hot_Spring_Villa-Xinyi_Township_Nantou.html,23.56585121154785,120.92098999023438,"NT$2,724","信義鄉, 東埔村開高巷110-1號",,南投,信義鄉,"NT$3,142 - NT$3,771",4.0,19,https://media-cdn.tripadvisor.com/media/photo-s/06/da/33/95/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 浴缸, 免費早餐, 餐廳, Spa, 禁菸飯店, 無線網路, 網際網路",
茲心園清境度假木屋別墅,南投排名第 154 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d613681-Reviews-Tzu_Hsin_Garden_Resort-Ren_ai_Township_Nantou.html,24.038196563720703,121.14918518066406,"NT$1,705",仁愛鄉大同村榮光巷36號,3.0,南投,仁愛鄉,"NT$1,697 - NT$4,022",3.5,25,https://media-cdn.tripadvisor.com/media/photo-s/08/7b/24/81/caption.jpg,"禁菸客房, 家庭房","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店",
清境娜魯灣渡假山莊,南投排名第 155 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d613491-Reviews-Naluwan_Villas-Ren_ai_Township_Nantou.html,24.062469482421875,121.16825866699219,"NT$2,909",仁愛鄉大同村仁和路206號,4.0,南投,仁愛鄉,"NT$2,105 - NT$6,190",3.0,32,https://media-cdn.tripadvisor.com/media/photo-s/13/90/ee/7f/naluwan-villas.jpg,"禁菸客房, 家庭房, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 餐廳, 允許攜帶寵物 (可帶狗/寵物), 禮賓服務, 禁菸飯店, 網際網路",
青井澤休閒旅店 ,南投排名第 156 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247105-Reviews-Sun_Moon_Lake_Karuizawa_Villa_B_B-Yuchi_Nantou.html,23.865602493286133,120.90858459472656,"NT$1,558",魚池鄉中興路12巷29號 ,3.0,南投,魚池,-NT$1,3.0,45,https://media-cdn.tripadvisor.com/media/photo-s/03/53/65/83/sun-moon-lake-karuizawa.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 禁菸飯店",
上山聽潮 日月潭景觀民宿,南投排名第 157 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d12485180-Reviews-Shang_Shan_Ting_Chao_Hotel-Yuchi_Nantou.html,23.849050521850586,120.9304428100586,"NT$3,391",魚池鄉水沙連街9號,3.5,南投,魚池,"NT$2,388 - NT$5,467",4.5,3,https://media-cdn.tripadvisor.com/media/photo-s/0f/eb/b1/34/caption.jpg,,,"NT$3,544"
清境天星渡假山莊,南投排名第 158 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d13083894-Reviews-Star_Villa_for_Holidayslod-Ren_ai_Township_Nantou.html,24.049541473388672,121.15580749511719,"NT$2,514",大同村仁和路182-3號,3.0,南投,仁愛鄉,"NT$2,545 - NT$6,316",4.0,5,https://media-cdn.tripadvisor.com/media/photo-s/17/c9/55/59/photo8jpg.jpg,,,
御爵渡假山莊,南投排名第 159 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247119-Reviews-Yu_Jue_Holiday_Villa-Yuchi_Nantou.html,23.901979446411133,120.92350006103516,"NT$1,468",魚池鄉新城村通文巷3-16號,3.0,南投,魚池,"NT$1,760 - NT$3,833",4.0,19,https://media-cdn.tripadvisor.com/media/photo-s/03/17/bf/11/yu-jue-guest-house.jpg,套房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 餐廳",
逐鹿森林,南投排名第 160 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d13199543-Reviews-The_Deer-Yuchi_Nantou.html,23.848670959472656,120.93132019042969,"NT$1,849",魚池鄉水秀街56號,3.0,南投,魚池,"NT$2,199 - NT$5,027",5.0,2,https://media-cdn.tripadvisor.com/media/photo-s/15/28/b0/e5/caption.jpg,,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐",
瑪格麗特花園山莊,南投排名第 161 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g304160-d2247216-Reviews-Margaret_Garden_Villa-Nantou.html,24.034469604492188,121.14897918701172,"NT$2,369",仁愛鄉信義巷39-1號 ,3.0,南投,南投的客棧和民宿,"NT$2,734 - NT$4,933",4.0,6,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/7a/29/margaret-garden-villa.jpg,"家庭房, 空調設施, 房務, 冰箱","免費高速上網 (WiFi), 免費網際網路, 餐廳, 保姆服務, 兒童活動 (適合兒童/家庭), 機場接送, 行李存放, 禁菸飯店, 無線網路, 公用無線網路, 網際網路, 共用休息室/電視區, 日光露台","NT$2,369"
隱竹別院,南投排名第 162 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808894-d2246960-Reviews-Bamboo_Hotel-Zhushan_Nantou.html,23.81195068359375,120.74742889404297,"NT$2,793",竹山鎮富州巷31號,3.0,南投,竹山,"NT$3,236 - NT$6,850",5.0,1,https://media-cdn.tripadvisor.com/media/photo-s/02/f0/85/5e/yinzhubieyuan.jpg,,"餐廳, 提供上網服務的商務中心",
日初雲來民宿,南投排名第 163 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247252-Reviews-Eos_Resort-Ren_ai_Township_Nantou.html,24.041990280151367,121.15547943115234,"NT$5,914",仁愛鄉榮光巷8-9號,3.5,南投,仁愛鄉,"NT$6,850 - NT$13,322",5.0,1,https://media-cdn.tripadvisor.com/media/photo-s/02/f0/ca/97/richuyunlai.jpg,"禁菸客房, 家庭房","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳, 提供上網服務的商務中心, 禁菸飯店",
麗堡休閒精品汽車旅館,南投排名第 164 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808894-d9768654-Reviews-Le_Chateau_Motel-Zhushan_Nantou.html,23.77996063232422,120.71341705322266,"NT$2,070",竹山鎮延平里藤湖巷1弄1號,3.5,南投,竹山,"NT$2,388 - NT$3,802",4.5,4,https://media-cdn.tripadvisor.com/media/photo-s/0c/3c/d3/34/caption.jpg,,,
日月潭兒茶宿,南投排名第 165 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d13545156-Reviews-Sun_Moon_Tea_B_B-Yuchi_Nantou.html,23.866493225097656,120.9117431640625,"NT$1,695",魚池鄉水社村中山路134號,3.5,南投,魚池,"NT$2,074 - NT$6,536",5.0,7,https://media-cdn.tripadvisor.com/media/photo-s/12/27/6b/59/caption.jpg,"套房, 客房服務","免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐",
清境天祥民宿 ,南投排名第 166 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247214-Reviews-Tian_Hsiang_Tea_B_B-Ren_ai_Township_Nantou.html,24.036460876464844,121.14543914794922,"NT$1,391",仁愛鄉信義巷36-1號 ,3.0,南投,仁愛鄉,"NT$1,602 - NT$4,053",4.5,10,https://media-cdn.tripadvisor.com/media/photo-s/0a/65/57/b9/caption.jpg,,餐廳,
潭鄉御民宿,南投排名第 167 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2315898-Reviews-Tan_Hsiang_Yu_B_B-Yuchi_Nantou.html,23.846860885620117,120.92093658447266,"NT$1,294",魚池鄉日月村中正路233號,3.0,南投,魚池,"NT$1,477 - NT$5,373",4.5,11,https://media-cdn.tripadvisor.com/media/photo-s/03/e5/87/17/b-b-exterior.jpg,,,"NT$1,294"
水月山莊 ,南投排名第 168 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246889-Reviews-Moon_River_Villa-Puli_Nantou.html,23.962099075317383,120.94622039794922,"NT$2,207",埔里鎮桃南路5號 ,,南投,埔里,-NT$1,4.5,9,https://media-cdn.tripadvisor.com/media/photo-s/0e/04/05/0b/photo0jpg.jpg,"禁菸客房, 家庭房",禁菸飯店,"NT$2,532"
涵煙雅舍,南投排名第 169 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d11692058-Reviews-Han_Yan_Design_Hotel-Yuchi_Nantou.html,23.865625381469727,120.91111755371094,"NT$3,676",魚池鄉水社村中興路45號,3.5,南投,魚池,"NT$4,305 - NT$7,792",5.0,4,https://media-cdn.tripadvisor.com/media/photo-s/0d/9b/7a/df/caption.jpg,"禁菸客房, 套房, 空調設施, 客房服務, 迷你吧, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 禁菸飯店",
歐莉葉荷城堡,南投排名第 170 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2613368-Reviews-Chateau_de_Olliere-Puli_Nantou.html,23.972919464111328,120.99664306640625,"NT$11,207",埔里鎮鯉魚一巷27號,,南投,埔里,"NT$6,001 - NT$15,019",4.5,6,https://media-cdn.tripadvisor.com/media/photo-s/0d/93/97/89/caption.jpg,"禁菸客房, 套房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 機場接送, 會議室, Spa, 禁菸飯店, 無線網路, 公用無線網路, 網際網路, 餐廳, 巴士接駁服務",
溪頭有晴天民宿,南投排名第 171 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d12933507-Reviews-Xi_Tou_in_Sunny_Day_Inn-Lugu_Nantou.html,23.737340927124023,120.7623519897461,"NT$4,156",鹿谷鄉內湖村興產路32-12號,3.0,南投,鹿谷,"NT$4,776 - NT$6,850",5.0,3,https://media-cdn.tripadvisor.com/media/photo-s/15/9f/f7/08/caption.jpg,,,
有竹居,南投排名第 172 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808894-d12188164-Reviews-Bamboo_House-Zhushan_Nantou.html,23.69194793701172,120.71693420410156,"NT$2,597",竹山鎮大鞍里頂林路573號,3.5,南投,竹山,"NT$2,985 - NT$4,493",4.5,2,https://media-cdn.tripadvisor.com/media/photo-s/10/89/4f/a9/dinner-at-bamboo-house.jpg,"禁菸客房, 套房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店",
潘朵拉民宿,南投排名第 173 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7308975-Reviews-Pandora_Guest_House-Puli_Nantou.html,23.971040725708008,120.95777130126953,NT$779,埔里鎮大城里大同一巷6號,,南投,埔里,"NT$911 - NT$5,499",4.0,2,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/16/cd/b3/84/propertybuilding.jpg,,,
梵谷星空花園民宿,南投排名第 174 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d9805238-Reviews-Fangu_Starry_Night_B_B-Puli_Nantou.html,23.953880310058594,120.9600601196289,"NT$2,424",埔里鎮南環路500號,3.0,南投,埔里,"NT$2,294 - NT$4,148",3.0,2,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,
食宿玩家民宿一館,南投排名第 175 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d5521367-Reviews-Lakeside_Inn_I-Yuchi_Nantou.html,23.84779930114746,120.93106842041016,"NT$1,371",魚池鄉日月村義勇街59號,3.0,南投,魚池,"NT$1,602 - NT$5,436",3.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,,,"NT$1,371"
清境儷景豪斯登堡,南投排名第 176 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2354213-Reviews-Huis_Ten_Bosch-Ren_ai_Township_Nantou.html,24.062850952148438,121.16710662841797,"NT$3,674",仁愛鄉大同村仁和路207號,3.5,南投,仁愛鄉,"NT$4,022 - NT$7,290",3.5,21,https://media-cdn.tripadvisor.com/media/photo-s/10/02/f8/b8/vip.jpg,客房服務,,
英格曼情境會館,南投排名第 177 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247201-Reviews-Egmont_Situation_Resort-Ren_ai_Township_Nantou.html,24.017349243164062,121.13015747070312,"NT$3,478",仁愛鄉仁和路227號 ,3.0,南投,仁愛鄉,-NT$1,4.0,5,https://media-cdn.tripadvisor.com/media/photo-s/16/6c/92/ec/caption.jpg,,,
雲舞樓民宿,南投排名第 178 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247209-Reviews-Yunwulou_B_B-Ren_ai_Township_Nantou.html,24.04058265686035,121.1572036743164,"NT$2,632",仁愛鄉定遠新村32-1號,3.0,南投,仁愛鄉,"NT$2,671 - NT$4,807",4.0,25,https://media-cdn.tripadvisor.com/media/photo-s/03/17/bf/a7/yunwu-b-b.jpg,,"免費高速上網 (WiFi), 餐廳, 提供上網服務的商務中心",
清境佛羅倫斯度假山莊-君士坦丁堡,南投排名第 179 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d1788095-Reviews-Florance_Resort_Villa_Constantinople-Ren_ai_Township_Nantou.html,24.038469314575195,121.15299987792969,"NT$4,558",仁愛鄉清境農場榮光巷8-3號,4.5,南投,仁愛鄉,"NT$4,367 - NT$9,521",4.0,16,https://media-cdn.tripadvisor.com/media/photo-s/0c/ca/23/a1/fb-img-1472748275727.jpg,,餐廳,
霞飛音樂城堡 ,南投排名第 180 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247240-Reviews-Cingjing_Xiafei_Music_Villa-Ren_ai_Township_Nantou.html,24.038339614868164,121.1512680053711,"NT$4,783",仁愛鄉榮光巷34-1號 ,3.5,南投,仁愛鄉,"NT$4,964 - NT$16,527",4.5,7,https://media-cdn.tripadvisor.com/media/photo-s/0a/60/c0/b7/caption.jpg,,,
清境雲海景觀渡假山莊,南投排名第 181 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d1498408-Reviews-Sea_of_Clouds_Vacation_Villa-Ren_ai_Township_Nantou.html,24.064998626708984,121.16712951660156,"NT$1,662",仁愛鄉大同村仁和路217-2號,3.0,南投,仁愛鄉,"NT$1,948 - NT$3,802",3.0,50,https://media-cdn.tripadvisor.com/media/photo-s/0f/45/df/4f/photo0jpg.jpg,"禁菸客房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 禁菸飯店","NT$1,801"
