hotel_name,comment_title,comment_date,date_of_stay,userName,user_profile,rating,recommend_count,country,userId
北投春天酒店,"服務一般,保養不佳",2017年7月19日,,shunske2016,https://www.tripadvisor.com.tw/Profile/shunske2016,3.0,,香港,UID_98570F48B90CB5D2540C85975F046827-SRC_503352552
北投春天酒店,溫泉超棒,2017年7月14日,,agnes_gourmet,https://www.tripadvisor.com.tw/Profile/agnes_gourmet,4.0,,香港,UID_8D27EB05742BB39B5008B6C0C1D6C1CE-SRC_501775404
北投春天酒店,出名的溫泉酒店,2017年7月2日,,PiggyC9,https://www.tripadvisor.com.tw/Profile/PiggyC9,4.0,,香港,UID_070CB33A31E6CA8E617799D3F8D584B7-SRC_497810879
北投春天酒店,有獨立溫泉設施的房間，很好。,2017年6月26日,,Hellofatcow,https://www.tripadvisor.com.tw/Profile/Hellofatcow,4.0,,,UID_BE8320D85C9EF30F4E712CE7972D2CEC-SRC_496045313
北投春天酒店,兒童戶外溫泉,2017年6月21日,,jenniferjC9592MM,https://www.tripadvisor.com.tw/Profile/jenniferjC9592MM,5.0,,,UID_731F2E1F034396C38F69758867FD1524-SRC_496599508
北投春天酒店,酒店很舊，交通方便，服務不錯,2017年6月12日,,thomas78c,https://www.tripadvisor.com.tw/Profile/thomas78c,4.0,,,UID_F52A6864119E303D0C96954062836270-SRC_492318516
北投春天酒店,房間乾淨，wifi信號很好,2017年5月9日,,KieranWee,https://www.tripadvisor.com.tw/Profile/KieranWee,5.0,,新加坡新加坡,UID_EB3F7405A61C787FE7841E12B4969D44-SRC_484613111
北投春天酒店,日本式酒店,2017年4月26日,,WongK1267,https://www.tripadvisor.com.tw/Profile/WongK1267,3.0,,,UID_0F9753242F096B1A227D411E4B7856A0-SRC_479098399
北投春天酒店,太棒了,2017年4月24日,,sitc11,https://www.tripadvisor.com.tw/Profile/sitc11,5.0,,,UID_9573355CDE42980AA3EC57AA33F20E72-SRC_478546888
北投春天酒店,春天酒店,2017年4月22日,,cheng127,https://www.tripadvisor.com.tw/Profile/cheng127,5.0,,台灣,UID_B2568652F75182B6751496A198F4F42A-SRC_477851486
北投春天酒店,太舊了,2017年4月18日,,SuyiH12,https://www.tripadvisor.com.tw/Profile/SuyiH12,2.0,,日本箱根町,UID_98FF0A6F297ABD3A9C366BF97FAC7E5B-SRC_476655221
北投春天酒店,很不錯的酒店，溫泉很棒,2017年4月9日,,W T,https://www.tripadvisor.com.tw/Profile/W T,3.0,,香港,UID_048E188A01D54E4C8A588E4729EEC39E-SRC_477505946
北投春天酒店,保養不善,2017年4月8日,,bobopp,https://www.tripadvisor.com.tw/Profile/bobopp,2.0,,,UID_F4E15BD852886B7ABC5C4D48D3FC85C3-SRC_473509237
北投春天酒店,在城市中可享受度假悠閒的溫泉飯店,2017年4月6日,,claire3688,https://www.tripadvisor.com.tw/Profile/claire3688,4.0,,台灣台北,UID_E6ED0A55DE45C7F9DDD3750AAF3F87D1-SRC_473065607
北投春天酒店,很棒的溫泉！,2017年4月1日,,amyfong,https://www.tripadvisor.com.tw/Profile/amyfong,5.0,,香港,UID_DA5920943853F055D1C8FACA3965B099-SRC_471881327
北投春天酒店,服務有很大的改善空間,2017年3月19日,,jean19680727,https://www.tripadvisor.com.tw/Profile/jean19680727,2.0,,高雄市,UID_DB63B7B0CDFDB5D8B06CB2BE296FA2E4-SRC_468511935
北投春天酒店,西式四人房很好,2017年3月2日,,KevinCHK,https://www.tripadvisor.com.tw/Profile/KevinCHK,4.0,,香港,UID_9F7917498CFC40D12DFA8F7B15DF6D10-SRC_464027129
北投春天酒店,房間非常整潔,2017年2月26日,,wongk690,https://www.tripadvisor.com.tw/Profile/wongk690,4.0,,香港,UID_D0DE23AB9C79ECDC61F9D74F3B8C5EB5-SRC_462907339
北投春天酒店,不會再來 半顆星不到！,2017年2月25日,,讚讚 吳,https://www.tripadvisor.com.tw/Profile/讚讚 吳,1.0,,,UID_6D7651385935A9D4E27DFCF11375D50F-SRC_462676251
北投春天酒店,很舒服的酒店,2017年2月9日,,yuhji0311,https://www.tripadvisor.com.tw/Profile/yuhji0311,5.0,,台灣台北,UID_B961C8307E084646C06F03C0344E1DC5-SRC_458259634
北投春天酒店,"設備比較舊, 房間偏小",2017年1月11日,,GaryChanMacau,https://www.tripadvisor.com.tw/Profile/GaryChanMacau,4.0,,澳門,UID_4A497E19828B1217BE76744FEEECEBD9-SRC_451103352
北投春天酒店,第2次到訪了,2017年1月5日,,Kiki L,https://www.tripadvisor.com.tw/Profile/Kiki L,5.0,,,UID_9F7194BAB74DF1E0B322F796BA25231D-SRC_450049087
北投春天酒店,不錯的工作人員,2016年12月22日,,Siupig,https://www.tripadvisor.com.tw/Profile/Siupig,4.0,,香港,UID_C1ECF0820C779A4D0F3EA6108C59F145-SRC_453331519
北投春天酒店,"戶外植物風景宜人,泉質良好,設施老舊",2016年12月20日,,kaikai5366,https://www.tripadvisor.com.tw/Profile/kaikai5366,3.0,,台灣,UID_15E177A6153726C194E096719DD500EC-SRC_445507578
北投春天酒店,設施有點老舊,2016年12月19日,,vivianc2487,https://www.tripadvisor.com.tw/Profile/vivianc2487,3.0,,,UID_A49800211A65AFD5BDF470208C9FA5A4-SRC_445141852
北投春天酒店,住房感受真的不優,2016年12月17日,,Cruiser684821,https://www.tripadvisor.com.tw/Profile/Cruiser684821,2.0,,,UID_ECCC432C070B75BB556DCEB37C1CF294-SRC_444765696
北投春天酒店,日本餐廳一般般,2016年12月11日,,Susanchensusan,https://www.tripadvisor.com.tw/Profile/Susanchensusan,2.0,,,UID_43B8C1590EA747DD718484D0C7136887-SRC_443421852
北投春天酒店,竹林廳的日式料理很棒，服務人員很親切。但是預約泡湯時的人員態度很差，湯屋灰塵很多。,2016年11月20日,,WangEan,https://www.tripadvisor.com.tw/Profile/WangEan,2.0,,台灣新北,UID_6E174CFD13DFF915BE5BC8D09F7E0545-SRC_438642561
北投春天酒店,私人溫泉,2016年11月7日,,btbt2015,https://www.tripadvisor.com.tw/Profile/btbt2015,3.0,,加州拉古納海灘,UID_92964164911B6DB4C40A0F73436F955E-SRC_447253315
北投春天酒店,期望更好,2016年10月28日,,Simone R,https://www.tripadvisor.com.tw/Profile/Simone R,3.0,,義大利蒙扎,UID_8BDDFBDB1FBE351278F15FA240685D15-SRC_446260244
北投春天酒店,一次比一次失望,2016年10月26日,,grace524,https://www.tripadvisor.com.tw/Profile/grace524,1.0,,台灣台北,UID_1C7D178081358620A844ED33DE9FBDA8-SRC_431700896
北投春天酒店,溫泉質不輸日本.,2016年10月26日,,Companion806414,https://www.tripadvisor.com.tw/Profile/Companion806414,5.0,,Taipei,UID_DC11A01303EF2CCE60C688D33AB03CDA-SRC_431666985
北投春天酒店,好,2016年10月26日,,Goodffg,https://www.tripadvisor.com.tw/Profile/Goodffg,4.0,,香港,UID_563842849C64D23CD1D816C32374AC8E-SRC_432562027
北投春天酒店,餐點美味的酒店。,2016年10月21日,,captaintorng,https://www.tripadvisor.com.tw/Profile/captaintorng,3.0,,台灣台北,UID_F354022236D2D96E969964D70747358B-SRC_430200494
北投春天酒店,整體感覺還不錯,2016年10月17日,,lab21tw,https://www.tripadvisor.com.tw/Profile/lab21tw,4.0,,台灣台北,UID_201F9EBE6FEDB3BB8E48C2B3A532048C-SRC_428630399
北投春天酒店,風華依舊 繼續加油,2016年9月1日,,moolachang,https://www.tripadvisor.com.tw/Profile/moolachang,4.0,,台灣東區,UID_63FFAFBF4AFF7B479959170E73214169-SRC_413419029
北投春天酒店,冬天常來,2016年8月26日,,GaryC4314,https://www.tripadvisor.com.tw/Profile/GaryC4314,4.0,,,UID_91805ECD1135F463C9675F46A842AE38-SRC_410772283
北投春天酒店,價錢便宜，環境舒適,2016年8月19日,,Anncici,https://www.tripadvisor.com.tw/Profile/Anncici,5.0,,,UID_0BCD83CD35F84D533FF38DCC5BC0A42A-SRC_407472335
北投春天酒店,已有歷史，適合溫泉泡湯的飯店,2016年8月13日,,Freedom392743,https://www.tripadvisor.com.tw/Profile/Freedom392743,3.0,,Taipei,UID_DAB396237D6FB6B19B1EA10B142EC6F0-SRC_404711544
北投春天酒店,放鬆心境,2016年8月10日,,nicoknico,https://www.tripadvisor.com.tw/Profile/nicoknico,4.0,,香港,UID_D4775C769DEF371DB9638AB3839D1C30-SRC_403488785
北投春天酒店,絕佳的地理位置  適宜北投之旅,2016年7月2日,,GrandTour810622,https://www.tripadvisor.com.tw/Profile/GrandTour810622,4.0,,香港,UID_5EF3FB927611D743D91DEED0C879DA43-SRC_429649908
北投春天酒店,氣派的溫泉酒店,2016年6月17日,,一位來自中國的 TripAdvisor 會員,https://www.tripadvisor.com.tw/Profile/一位來自中國的 TripAdvisor 會員,5.0,,,
北投春天酒店,非常好的溫泉洒店,2016年6月15日,,567theresak,https://www.tripadvisor.com.tw/Profile/567theresak,4.0,,,UID_70960296CC5F68A662F7CEB79FB77F9C-SRC_382613519
北投春天酒店,不過不失,2016年6月6日,,Sze Ming C,https://www.tripadvisor.com.tw/Profile/Sze Ming C,3.0,,,UID_DEE59F259E6DE22E3EAD9806B4CCEA88-SRC_380296107
北投春天酒店,很有歷史的溫泉酒店,2016年5月29日,,一位來自中國的 TripAdvisor 會員,https://www.tripadvisor.com.tw/Profile/一位來自中國的 TripAdvisor 會員,5.0,,,
北投春天酒店,沒驚沒喜的酒店,2016年5月27日,,Losca K,https://www.tripadvisor.com.tw/Profile/Losca K,3.0,,香港,UID_5BE98CB354355CEC0936045908101666-SRC_376912121
北投春天酒店,溫泉飯店,2016年5月21日,,shan0820,https://www.tripadvisor.com.tw/Profile/shan0820,4.0,,香港,UID_9A00FD3C72A20C1EEA31F16E1FDBD938-SRC_374987611
北投春天酒店,不錯的選擇,2016年5月14日,,TOM1125,https://www.tripadvisor.com.tw/Profile/TOM1125,5.0,,香港,UID_1B37F6C68D1F5B5AC81F593296AECCFA-SRC_372768760
北投春天酒店,已經有點歲月痕跡的溫泉飯店！,2016年5月1日,,iamericking,https://www.tripadvisor.com.tw/Profile/iamericking,3.0,,台灣台北,UID_2503BC6DDE05C985DFAF96B2B29C56DB-SRC_369121494
北投春天酒店,室內熱溫泉,2016年4月23日,,phychem,https://www.tripadvisor.com.tw/Profile/phychem,5.0,,香港,UID_F67B489C874582515124AA56DCBF0BE6-SRC_408837530
北投春天酒店,還好,2016年4月14日,,Chie7792,https://www.tripadvisor.com.tw/Profile/Chie7792,3.0,,Taipei,UID_ACF3AE1C58EB7C4DE19E7C4F65CCCF69-SRC_364117176
北投春天酒店,不會再去了,2016年3月28日,,AceHung,https://www.tripadvisor.com.tw/Profile/AceHung,3.0,,香港,UID_CBFC430A3795FF6C84BCF881BD277ECD-SRC_394404707
北投春天酒店,親子溫泉,2016年3月25日,,FAWMAK,https://www.tripadvisor.com.tw/Profile/FAWMAK,3.0,,澳門,UID_04063590D55BF0E0870EFE8753892554-SRC_358404519
北投春天酒店,下次會選其他的溫泉酒店,2016年3月2日,,SCHKHK,https://www.tripadvisor.com.tw/Profile/SCHKHK,3.0,,香港,UID_3B23FF26B073B7FD37FDCC3885D5CF0F-SRC_352289538
北投春天酒店,假日擠爆之旅,2016年2月23日,,mikecat1985,https://www.tripadvisor.com.tw/Profile/mikecat1985,2.0,,台灣台北,UID_9066859BF081CF752BF9357840F49FD0-SRC_350129138
北投春天酒店,滿心期待的溫泉飯店,2016年2月20日,,nenrgy91,https://www.tripadvisor.com.tw/Profile/nenrgy91,3.0,,Taipei,UID_8D772F042886EB9CE0D19B1C8DC31E4B-SRC_349392068
北投春天酒店,完全失望！,2016年2月13日,,Departure807641,https://www.tripadvisor.com.tw/Profile/Departure807641,1.0,,台灣台中,UID_6148C7C3F1BD605BF9330672FA846C63-SRC_347245861
北投春天酒店,雪村館,2016年2月12日,,grace524,https://www.tripadvisor.com.tw/Profile/grace524,3.0,,台灣台北,UID_1C7D178081358620A844ED33DE9FBDA8-SRC_347007414
北投春天酒店,泉質甚佳,2016年1月25日,,ly56439,https://www.tripadvisor.com.tw/Profile/ly56439,4.0,,越南胡志明市,UID_AC55884A1B652925DDE4094B3F61B648-SRC_342584073
北投春天酒店,戶外SPA,2016年1月6日,,jcwv24,https://www.tripadvisor.com.tw/Profile/jcwv24,3.0,,德國,UID_E9722358B86AB87260959BECA4998B81-SRC_376778549
北投春天酒店,設備老舊,2016年1月4日,,952ninal,https://www.tripadvisor.com.tw/Profile/952ninal,3.0,,,UID_AEAD9678E628A3D6AAFBDB36DB1FAD02-SRC_337220454
北投春天酒店,老舊,2016年1月4日,,EiTpe,https://www.tripadvisor.com.tw/Profile/EiTpe,2.0,,,UID_56D1F3490ADC183CF5B0F8335E7AB4CC-SRC_337120140
北投春天酒店,泡湯用餐,2015年12月21日,,Wander807621,https://www.tripadvisor.com.tw/Profile/Wander807621,4.0,,Taipei,UID_A6613BDBF14791829936DCD7D4D17172-SRC_334163870
北投春天酒店,"房間還Ok,餐點很糟糕",2015年12月20日,,Clie888,https://www.tripadvisor.com.tw/Profile/Clie888,1.0,,Taipei,UID_3254CB2237E4C64E661AA154DFCA1775-SRC_334023213
北投春天酒店,維持很好的老字號溫泉飯店,2015年12月4日,,SandyHuang,https://www.tripadvisor.com.tw/Profile/SandyHuang,4.0,,pennsylvania,UID_1FC50BE4CE0213F8FDC3874BD54DD12E-SRC_330612622
北投春天酒店,空有知名度但不值得,2015年11月17日,,Passport807364,https://www.tripadvisor.com.tw/Profile/Passport807364,1.0,,台灣台北,UID_2B2A838E87502C0A6487F43AAA412486-SRC_327277071
北投春天酒店,強烈建議換別家,2015年10月24日,,Timchou80,https://www.tripadvisor.com.tw/Profile/Timchou80,1.0,,,UID_B626F16CCA7D7CF0B0DEFFF5306BE1AD-SRC_321274814
北投春天酒店,不如預期,2015年10月23日,,Bingfeng,https://www.tripadvisor.com.tw/Profile/Bingfeng,3.0,,"Taipei, Taipei, Taiwan",UID_48F12822108AB09D5375CC175D2704FA-SRC_321039115
北投春天酒店,有點擁擠的老飯店了,2015年10月16日,,chien1022,https://www.tripadvisor.com.tw/Profile/chien1022,3.0,,台灣台北,UID_D80CC8C21D7FB87021337C126345E250-SRC_319185673
北投春天酒店,hot spring!,2015年9月9日,,petechen520,https://www.tripadvisor.com.tw/Profile/petechen520,4.0,,澳洲雪梨,UID_44AB8B1FB6F4E58FCD589DA3C1D5B2A4-SRC_308422649
北投春天酒店,非常適合短住的酒店,2015年7月25日,,Cletus L,https://www.tripadvisor.com.tw/Profile/Cletus L,4.0,,香港,UID_614F6FE93CC3AF297AEE2E47CE7EAD62-SRC_308205739
北投春天酒店,有韻味的老飯店,2015年7月19日,,HanaHsu1014,https://www.tripadvisor.com.tw/Profile/HanaHsu1014,4.0,,台灣台北,UID_5779A3A0C064735DBA70BDA9E004E3BC-SRC_290416477
北投春天酒店,舒適的溫泉,2015年7月10日,,Jimsmitty01,https://www.tripadvisor.com.tw/Profile/Jimsmitty01,4.0,,,UID_2AC802218563C6FB6C4115961E293495-SRC_305959488
北投春天酒店,放鬆的世外桃源,2015年7月9日,,TravelHan2013,https://www.tripadvisor.com.tw/Profile/TravelHan2013,5.0,,台灣台中,UID_51A8D3EC58511BA481AC65AA56A8753C-SRC_286971743
北投春天酒店,好的溫泉旅館,2015年6月3日,,Cathytam,https://www.tripadvisor.com.tw/Profile/Cathytam,4.0,,,UID_A5920558399FC82772415F33F7480658-SRC_277401904
北投春天酒店,很失望，下次會去其他酒店,2015年5月31日,,cherlique,https://www.tripadvisor.com.tw/Profile/cherlique,3.0,,新加坡新加坡,UID_4AE9C1D0EC2CFE0CF17BAB7061B2F8AA-SRC_312766293
北投春天酒店,適合放鬆,2015年5月10日,,Heinogr,https://www.tripadvisor.com.tw/Profile/Heinogr,3.0,,Hongkong,UID_A5364CF846544ADECAE91BDEF76015B4-SRC_312727638
北投春天酒店,工作人員態度糟透了,2015年3月3日,,Happiness806779,https://www.tripadvisor.com.tw/Profile/Happiness806779,1.0,,,UID_7923A1A45EAACF22A3BBB27954D27FDC-SRC_257368906
北投春天酒店,令人失望的房間,2015年2月12日,,aa682,https://www.tripadvisor.com.tw/Profile/aa682,1.0,,台灣台中,UID_19D37EA2EE6FC203BD41CE6965B56A47-SRC_253794210
北投春天酒店,美！美！,2014年9月16日,,Trek806150,https://www.tripadvisor.com.tw/Profile/Trek806150,5.0,,"Ontario, California, United States",UID_15B8BD393AA1716AE263CC88B3C05423-SRC_229191396
北投春天酒店,失望,2014年7月26日,,David L,https://www.tripadvisor.com.tw/Profile/David L,1.0,,台灣台北,UID_E03599D0D4E6A7C1D373499819AF24AE-SRC_230440606
北投春天酒店,春天不值得推薦！,2013年11月12日,,JK77814,https://www.tripadvisor.com.tw/Profile/JK77814,2.0,,德國德勒斯登,UID_0B9CDF403D518AFB86FABE099FF01408-SRC_184465102
北投春天酒店,房間出乎意料的小,2013年8月25日,,Yvonne2001a,https://www.tripadvisor.com.tw/Profile/Yvonne2001a,3.0,,"Taipei, Taipei, Taiwan",UID_8A49CAFCF057901A206A8F8502A7BEF3-SRC_173876402
北投春天酒店,單純泡湯很一般,2013年8月6日,,Sightseer804606,https://www.tripadvisor.com.tw/Profile/Sightseer804606,3.0,,台北市,UID_85B5059BA1E6D12CCE911876644B50A0-SRC_170968451
北投春天酒店,評價過高！,2013年7月7日,,SiuChiWing,https://www.tripadvisor.com.tw/Profile/SiuChiWing,3.0,,香港,UID_D1589196B5C3A00ACD35E0440DF2DFA1-SRC_166575347
北投春天酒店,放鬆的好地方,2013年5月4日,,一位來自中國的 TripAdvisor 會員,https://www.tripadvisor.com.tw/Profile/一位來自中國的 TripAdvisor 會員,4.0,,,
北投春天酒店,住在春天看不見春天,2013年4月29日,,Inspire809682,https://www.tripadvisor.com.tw/Profile/Inspire809682,4.0,,"Kaohsiung, Kao-hsiung, Taiwan",UID_9A9D2DB28CDD8C25D50A3D4E38E587A7-SRC_159100175
北投春天酒店,驚魂一夜,2012年9月5日,,一位來自中國的 TripAdvisor 會員,https://www.tripadvisor.com.tw/Profile/一位來自中國的 TripAdvisor 會員,4.0,,,
北投春天酒店,房間很棒但外部的泡湯池就很一般,2012年7月27日,,Go809164,https://www.tripadvisor.com.tw/Profile/Go809164,3.0,,台灣台南,UID_379582E1F894D3A69B5311F26E085C0A-SRC_135498258
北投春天酒店,只嘗試了露天溫泉，很開心、滿意,2012年2月3日,,一位來自中國的 TripAdvisor 會員,https://www.tripadvisor.com.tw/Profile/一位來自中國的 TripAdvisor 會員,5.0,,,
北投春天酒店,"總體一般, 客房內有溫泉浴這點挺方便.",2011年4月23日,,ATKok,https://www.tripadvisor.com.tw/Profile/ATKok,3.0,,澳門,UID_C06A2E2F03EA9BD39D0C4007DD730DB9-SRC_105153157
北投春天酒店,服務沒有達到標準,2011年1月1日,,Connie524,https://www.tripadvisor.com.tw/Profile/Connie524,2.0,,Hong Kong,UID_795E4EECA593652A6C701D3CF6422F76-SRC_114841830
北投春天酒店,設施相當舊,2010年12月4日,,sengkt,https://www.tripadvisor.com.tw/Profile/sengkt,3.0,,新加坡新加坡,UID_C21B3EACEE0503DE500350056103DCFA-SRC_114843819
北投春天酒店,名不副實,2010年8月13日,,aphroditegrl,https://www.tripadvisor.com.tw/Profile/aphroditegrl,1.0,,紐約州紐約市,UID_4978500492D1EB72FAE6D011EA99AF92-SRC_93708688
北投春天酒店,"如果你真的喜歡溫泉的話,很不錯",2010年7月26日,,SandyChew,https://www.tripadvisor.com.tw/Profile/SandyChew,4.0,,新加坡新加坡,UID_864DDFFCBB44E8C018AE33A67C0E26A9-SRC_93672432
北投春天酒店,"太貴,過度評價",2010年7月20日,,Buddhakkan,https://www.tripadvisor.com.tw/Profile/Buddhakkan,2.0,,新加坡新加坡,UID_EE275CB042FE71A28B13D307C9096BB8-SRC_93683376
北投春天酒店,泉水的質量比日本的要好,2009年10月1日,,Wander809310,https://www.tripadvisor.com.tw/Profile/Wander809310,4.0,,新潟,UID_2551F2A2311858C64257F4474ABC3668-SRC_93505472
北投春天酒店,很舒服,2009年9月27日,,Curious803196,https://www.tripadvisor.com.tw/Profile/Curious803196,4.0,,千葉,UID_78CE1F68606CFB15D65E33C52CA1F30F-SRC_93285441
北投春天酒店,"很好,但是……",2009年5月12日,,HKPlum_Bum,https://www.tripadvisor.com.tw/Profile/HKPlum_Bum,3.0,,Hong Kong,UID_3078DBB51318260052C64575D1637EDB-SRC_92956137
北投春天酒店,"絕妙的熱溫泉度假村,去台北主火車站也容易",2009年4月12日,,OutdoorFreak,https://www.tripadvisor.com.tw/Profile/OutdoorFreak,5.0,,Auckland,UID_AE9F913CBFCA7EE6DFF40B32A4AFA0F0-SRC_93105656
北投春天酒店,有點過於繁忙了,2008年11月17日,,NotRoughingIt,https://www.tripadvisor.com.tw/Profile/NotRoughingIt,3.0,,新加坡新加坡,UID_45F35A9EF328610C1466F74D924CC6EB-SRC_92993463
北投春天酒店,有溫泉浴的房間,2008年9月23日,,loeane,https://www.tripadvisor.com.tw/Profile/loeane,3.0,,馬來西亞吉隆坡,UID_C4FD7510E0705FAECCFFDFDF27FC8A28-SRC_93098955
