username,profile_uri,comment_date,hotel_name,UID
Maymay,https://www.tripadvisor.com.tw/Profile/May02210221,2019年7月,台北士林萬麗酒店Renaissance Taipei Shihlin Hotel, 
Kimberly,https://www.tripadvisor.com.tw/Profile/kinni3chia,2019年7月,和逸飯店‧台北民生館 (中山區)HOTEL COZZI Minsheng Taipei, 
Lee,https://www.tripadvisor.com.tw/Profile/1919letsgo,2019年7月,和逸飯店‧台北民生館 (中山區)HOTEL COZZI Minsheng Taipei, 
Jack,https://www.tripadvisor.com.tw/Profile/jackwM6836SD,2019年7月,和逸飯店‧台北民生館 (中山區)HOTEL COZZI Minsheng Taipei, 
Dirtybomb,https://www.tripadvisor.com.tw/Profile/Dirtybomb,2019年7月,和逸飯店‧台北民生館 (中山區)HOTEL COZZI Minsheng Taipei, 
Ricky,https://www.tripadvisor.com.tw/Profile/O511LV_,2019年7月,和逸飯店‧台北民生館 (中山區)HOTEL COZZI Minsheng Taipei, 
CaCaChiu,https://www.tripadvisor.com.tw/Profile/CaCaChiu,8月8日,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan, 
rebecca0703,https://www.tripadvisor.com.tw/Profile/rebecca0703,8月7日,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan, 
dolcevitabella,https://www.tripadvisor.com.tw/Profile/dolcevitabella,2019年7月,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan, 
Michael H,https://www.tripadvisor.com.tw/Profile/michaelhabib,2019年7月,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan, 
415mandyt,https://www.tripadvisor.com.tw/Profile/415mandyt,2019年7月,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan, 
 Laura T1, ,,Solo Singer 旅館 (北投) Solo Singer Hotel,UID_E597190DEBFB067BF8E2FAD1A7E0C27B-SRC_664717567
 heavenblue3215台灣台中1, ,住宿日期： 2018年12月,Solo Singer 旅館 (北投) Solo Singer Hotel,UID_636E9B1EE02AC474B3BDEB4AF76CFA36-SRC_640642547
 415Traveler141, ,,Solo Singer 旅館 (北投) Solo Singer Hotel,UID_2BA93D1BDA3B1B294BFDB3D789669E3B-SRC_651686190
 designbyjun台灣台北26632, ,住宿日期： 2018年10月,Solo Singer 旅館 (北投) Solo Singer Hotel,UID_BFBEF5017F2704343BE4FAAFBDDD2459-SRC_634946382
 qoohuangyt台灣台北163, ,住宿日期： 2017年12月,Solo Singer 旅館 (北投) Solo Singer Hotel,UID_D2408D689291E0D0BA03D4A07BC6972B-SRC_592119335
 floral1042, ,住宿日期： 2019年7月,三二行館 (北投) Villa 32,UID_0B0417B674407B8DA08B9591A4343C7C-SRC_691942002
 lwh1681, ,住宿日期： 2019年7月,三二行館 (北投) Villa 32,UID_5B106A03E891A612A5996103E0BF5AE7-SRC_691716593
 MichaelZ1135澳洲雪梨3, ,,三二行館 (北投) Villa 32,UID_E93FDB1A24CE10EAF2D57AB5FD14189E-SRC_684309607
 CarolChen122736310, ,住宿日期： 2019年2月,三二行館 (北投) Villa 32,UID_1938B1AADCBFF8BC5BC705B9818B0FCB-SRC_671936165
 Sylvia N馬來西亞梳邦再也36, ,,三二行館 (北投) Villa 32,UID_C497C119E5ABF96D153B82D79EE6B353-SRC_668597296
TravelerakaG,https://www.tripadvisor.com.tw/Profile/dawarwad,8月2日,太空艙-信義館 (信義區)Space Inn Xinyi, 
嘉瑜 吳,https://www.tripadvisor.com.tw/Profile/FrequentFlier472651,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
Titan Chen,https://www.tripadvisor.com.tw/Profile/titanchen123,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
Cody,https://www.tripadvisor.com.tw/Profile/supercoody,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
AllenLin1221,https://www.tripadvisor.com.tw/Profile/AllenLin1221,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
Alex C,https://www.tripadvisor.com.tw/Profile/alexchan420,2018年11月,JV客棧 (大安)JV's Hostel, 
Yong Kian Tan,https://www.tripadvisor.com.tw/Profile/yongkiant,2016年10月,JV客棧 (大安)JV's Hostel, 
Lianne d,https://www.tripadvisor.com.tw/Profile/215lianned,2016年9月,JV客棧 (大安)JV's Hostel, 
amihuang0225,https://www.tripadvisor.com.tw/Profile/amihuang0225,2016年8月,JV客棧 (大安)JV's Hostel, 
文郁 邱,https://www.tripadvisor.com.tw/Profile/Departure661310,2016年8月,JV客棧 (大安)JV's Hostel, 
 88enjoytravel331, ,住宿日期： 2019年8月,寒舍艾麗酒店 (信義區) Humble House Taipei,UID_0DAE459A2E4F209E8CEC13C42F890269-SRC_697414510
 IanL24311, ,住宿日期： 2019年5月,寒舍艾麗酒店 (信義區) Humble House Taipei,UID_CD6B11F729485EF7DF6A96B64E3A1BE5-SRC_676540087
 Gracelambaby香港284, ,住宿日期： 2019年3月,寒舍艾麗酒店 (信義區) Humble House Taipei,UID_50FFF31D752BF20DD289E63368A03928-SRC_674760936
 CarolChen122736310, ,住宿日期： 2019年2月,寒舍艾麗酒店 (信義區) Humble House Taipei,UID_1938B1AADCBFF8BC5BC705B9818B0FCB-SRC_670670218
 you565馬來西亞28419, ,住宿日期： 2019年3月,寒舍艾麗酒店 (信義區) Humble House Taipei,UID_DAA882E70979B26799C2B0AB5F414E55-SRC_666172298
Joe L,https://www.tripadvisor.com.tw/Profile/959joel,2019年7月,阿樹國際旅店 (松山)Artree Hotel, 
Pulmbubble,https://www.tripadvisor.com.tw/Profile/sar77107,2019年7月,阿樹國際旅店 (松山)Artree Hotel, 
天天快樂,https://www.tripadvisor.com.tw/Profile/Curiosity807084,2019年6月,阿樹國際旅店 (松山)Artree Hotel, 
actually130,https://www.tripadvisor.com.tw/Profile/actually130,2019年6月,阿樹國際旅店 (松山)Artree Hotel, 
IvanLui,https://www.tripadvisor.com.tw/Profile/IvanLui,2019年6月,阿樹國際旅店 (松山)Artree Hotel, 
Alex3004,https://www.tripadvisor.com.tw/Profile/Alex3004,2019年7月,西華飯店 (松山)The Sherwood Taipei, 
paikang,https://www.tripadvisor.com.tw/Profile/paikangp,2019年7月,西華飯店 (松山)The Sherwood Taipei, 
davidu2219,https://www.tripadvisor.com.tw/Profile/davidu2219,2019年6月,西華飯店 (松山)The Sherwood Taipei, 
愛七桃,https://www.tripadvisor.com.tw/Profile/Compass809761,2019年5月,西華飯店 (松山)The Sherwood Taipei, 
lgmalice0403,https://www.tripadvisor.com.tw/Profile/lgmalice0403,2019年5月,西華飯店 (松山)The Sherwood Taipei, 
MikeC702,https://www.tripadvisor.com.tw/Profile/MikeC702,8月9日,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
lulubin,https://www.tripadvisor.com.tw/Profile/lumiaomiao,2019年7月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
Wen&To,https://www.tripadvisor.com.tw/Profile/eikotsz0412,2019年7月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
愛旅遊的台中人,https://www.tripadvisor.com.tw/Profile/koreawawawa,2019年6月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
TripAdvisor 會員,https://www.tripadvisor.com.tw,2019年6月,台北北門窩泊旅 (大同)Beimen Wow Poshtel, 
gigil169,https://www.tripadvisor.com.tw/Profile/gigil169,8月12日,旅樂序精品旅館站前五館 (中正區)Hotel Relax 5, 
Crystal,https://www.tripadvisor.com.tw/Profile/ycn1012,8月10日,旅樂序精品旅館站前五館 (中正區)Hotel Relax 5, 
LAIYUCHENG,https://www.tripadvisor.com.tw/Profile/LAIYUCHENG,2019年7月,旅樂序精品旅館站前五館 (中正區)Hotel Relax 5, 
Afan_H,https://www.tripadvisor.com.tw/Profile/Afan_H,2019年7月,旅樂序精品旅館站前五館 (中正區)Hotel Relax 5, 
Sandra L,https://www.tripadvisor.com.tw/Profile/SandraL7193,2019年7月,旅樂序精品旅館站前五館 (中正區)Hotel Relax 5, 
 Adeline C馬來西亞八打靈再也19457, ,,二十輪旅店 - 大安店 Swiio Hotel Daan,UID_F39EF351058B20222781AEE97850425C-SRC_692025948
 一位來自中國的 TripAdvisor 會員, ,住宿日期： 2019年6月,二十輪旅店 - 大安店 Swiio Hotel Daan,
 pegyau香港1, ,住宿日期： 2019年6月,二十輪旅店 - 大安店 Swiio Hotel Daan,UID_B97094E599DB6220FDF5A58F9350C4A1-SRC_682964536
 Miyu0311, ,住宿日期： 2019年6月,二十輪旅店 - 大安店 Swiio Hotel Daan,UID_660B6EA0124159D17EF8B273FCC3E24B-SRC_681146632
 Mao N1182, ,住宿日期： 2019年4月,二十輪旅店 - 大安店 Swiio Hotel Daan,UID_9A31AE07788729F35C01406719D7ED38-SRC_680707736
TravelerakaG,https://www.tripadvisor.com.tw/Profile/dawarwad,8月2日,太空艙-信義館 (信義區)Space Inn Xinyi, 
嘉瑜 吳,https://www.tripadvisor.com.tw/Profile/FrequentFlier472651,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
Titan Chen,https://www.tripadvisor.com.tw/Profile/titanchen123,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
Cody,https://www.tripadvisor.com.tw/Profile/supercoody,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
AllenLin1221,https://www.tripadvisor.com.tw/Profile/AllenLin1221,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi, 
 peiliutw1, ,住宿日期： 2019年8月,馥華商旅敦北館 (松山) Simple+ Hotel,UID_F4ACD58E593EACFD090FC166229F13E6-SRC_697955829
 KumonMa香港3743356, ,住宿日期： 2019年7月,馥華商旅敦北館 (松山) Simple+ Hotel,UID_C46769FE66D9D8F126B434E080C47F8C-SRC_691303950
 smilewesley台灣宜蘭6033, ,住宿日期： 2019年7月,馥華商旅敦北館 (松山) Simple+ Hotel,UID_90CFD649402328B07A8853FA9F29C1CF-SRC_690379515
 186163639271, ,,馥華商旅敦北館 (松山) Simple+ Hotel,UID_2EBBB2651B65DEE748C0A89D7E4CAD75-SRC_691050814
 richard723191, ,住宿日期： 2019年7月,馥華商旅敦北館 (松山) Simple+ Hotel,UID_BCA6DCD433E4534D2824ABB475E2888B-SRC_689336117
 jodow20191, ,住宿日期： 2019年7月,北門臥客青年旅舍 (大同) We Come Hostel,UID_11914DA2DA095DC5712742E7D3DB089E-SRC_692215056
 Road278240515321, ,,北門臥客青年旅舍 (大同) We Come Hostel,UID_A49BE24BC990FFC7BE2B5817EC2FA72B-SRC_690153990
 Raysing1845香港3, ,住宿日期： 2019年6月,北門臥客青年旅舍 (大同) We Come Hostel,UID_16F256A26066AD456B610D1BE22ED0FE-SRC_681779225
 Quest03370225473台灣三民1, ,住宿日期： 2019年6月,北門臥客青年旅舍 (大同) We Come Hostel,UID_D002C8A588671F624060EB2E4A569D83-SRC_680362895
 Quest45797388397台灣桃園區1, ,住宿日期： 2019年5月,北門臥客青年旅舍 (大同) We Come Hostel,UID_F012FC7D692C459D3F38554BD4C74AAD-SRC_676444643
IvanLui,https://www.tripadvisor.com.tw/Profile/IvanLui,2019年6月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
JWT,https://www.tripadvisor.com.tw/Profile/jet0589,2019年5月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
Joseph86,https://www.tripadvisor.com.tw/Profile/Joseph86,2019年4月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
逸昕 吳,https://www.tripadvisor.com.tw/Profile/Expedition808542,2019年3月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
AsmitaK,https://www.tripadvisor.com.tw/Profile/Smittenwithsights,2019年1月,台北商旅慶城館 (松山)Les Suites Taipei Ching-cheng, 
 JimmyChang01191, ,住宿日期： 2019年8月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_D14717322CE0C8D6ABE497CA77F95854-SRC_694902931
 SheilaS3183台灣台中193, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_FC87FCE5FDCC518642DBC9B080486D5B-SRC_693950018
 frankHaiso台灣南港1, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_7DEDCF6BD07CC8B9A051777D9364D96D-SRC_690269236
 cumo182台灣台南35, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_F040CC74F8C16B1E03E16F9FCAF9E688-SRC_688284968
 May02210221台灣新北1, ,住宿日期： 2019年7月,台北士林萬麗酒店 Renaissance Taipei Shihlin Hotel,UID_6F74D4CD466281D50F80B9D1052A7C45-SRC_688107103
 Doreen L香港1, ,住宿日期： 2019年8月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_5A900965AFD5DDFA31164954581554BE-SRC_696939065
 YAUTAU1, ,住宿日期： 2019年7月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_D4F3D44A6D75C597A2D1E60C0B3FB931-SRC_695329227
 jessencac上海地區上海1, ,,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_4AF13E637EDC6C22865DDA54EE6C628F-SRC_695083192
 Satoshi C台灣台南135, ,住宿日期： 2019年7月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_F9F6A222EDC07650193AEA3E5D322DB7-SRC_693425350
 VenzoTony1, ,住宿日期： 2019年7月,賦樂旅居 (大安) Hotel Proverbs Taipei,UID_88251CCA5D75FD051E44751B907977B9-SRC_691273245
 Tourist58504128550菲律賓八打雁市1, ,,夾腳拖的家-台北車站 (大同) Flip Flop Hostel - Main Station,UID_89628E62FD5E2436B34A13E0744407A5-SRC_688192302
 MarieR26621, ,,夾腳拖的家-台北車站 (大同) Flip Flop Hostel - Main Station,UID_DA2B908FAACAAEB37C56CC3D56A6D59E-SRC_680716235
 Guide635529981041, ,,夾腳拖的家-台北車站 (大同) Flip Flop Hostel - Main Station,UID_BAAB47B3402416FA287327D20DF9EFD4-SRC_657863779
 Jet19230814245德國Buehlertal1, ,,夾腳拖的家-台北車站 (大同) Flip Flop Hostel - Main Station,UID_069D9AAA56ABABA20D9E5814E3B0BD4E-SRC_648929936
 Voyage016170735281, ,,夾腳拖的家-台北車站 (大同) Flip Flop Hostel - Main Station,UID_549E8BBBDB7DBE5307C59C0168FF34C9-SRC_642135721
hey123641,https://www.tripadvisor.com.tw/Profile/hey123641,2018年9月,八隻大象青年之家 (中正區)Eight Elephants & Dreaming Dragon Hostel, 
kaitleen15,https://www.tripadvisor.com.tw/Profile/kaitleen15,2018年5月,八隻大象青年之家 (中正區)Eight Elephants & Dreaming Dragon Hostel, 
Ads,https://www.tripadvisor.com.tw/Profile/Adrajsingapore,2017年8月,八隻大象青年之家 (中正區)Eight Elephants & Dreaming Dragon Hostel, 
William F,https://www.tripadvisor.com.tw/Profile/Q6972PVwilliamf,2017年3月,八隻大象青年之家 (中正區)Eight Elephants & Dreaming Dragon Hostel, 
怡霖 陳,https://www.tripadvisor.com.tw/Profile/Traveler816438,2017年3月,八隻大象青年之家 (中正區)Eight Elephants & Dreaming Dragon Hostel, 
Marco D,https://www.tripadvisor.com.tw/Profile/marcodT6123MQ,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
Bonnie Chen,https://www.tripadvisor.com.tw/Profile/xBonnieChenx,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
Tiffany SS C,https://www.tripadvisor.com.tw/Profile/TiffanySSC,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
janson,https://www.tripadvisor.com.tw/Profile/Amiswu,2019年4月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
Patrick .W,https://www.tripadvisor.com.tw/Profile/Patrwan,2019年3月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South, 
 Andy G馬來西亞吉隆坡556, ,,台北城大飯店 (大同) Taipei City Hotel,UID_6D9068A3516A3B6D992F2BF1B9C595A9-SRC_694162573
 henghown新加坡新加坡4971712, ,,台北城大飯店 (大同) Taipei City Hotel,UID_60880C64A8B873499C65CC0A35654521-SRC_682406481
 Suzathk香港9, ,住宿日期： 2019年4月,台北城大飯店 (大同) Taipei City Hotel,UID_1F511FA34F124DCA6EE3B5810BF6E18D-SRC_668008531
